word,x,y
?,-2.66309018552,-18.753696865
should,-5.11102370437,-8.11284897927
take,-6.200540458,-7.22345540541
very,-1.00147406531,-11.0890756671
my,-5.64414104782,-20.9395370431
north,18.2164823062,7.35158549142
security,-15.3281734332,-18.2582278623
season,-3.69511700653,20.1858848182
york,8.41920874385,4.77458968477
how,-2.03235890021,-12.8433409949
public,-11.5043524666,-1.50806794648
early,5.56065940748,9.50429568694
according,6.28467130297,-19.7682838889
several,8.12816700459,-8.22617767659
court,-17.8639481513,-16.7207596892
say,-0.340347619327,-14.0953234177
around,8.39700749835,2.25572279735
foreign,-22.0505339714,-10.8927451979
10,12.4019012601,22.0299772324
until,2.01775317835,8.3950249608
set,-0.137441863616,3.10962023695
political,-12.3741029182,-14.261198275
says,0.921342474684,-15.9811205464
market,-11.8574403452,4.17063772295
however,1.48565379702,-4.44601400027
family,-8.65473900835,7.21390077108
life,15.3015296292,-10.1024212959
same,2.65861220688,-0.645422273824
general,-20.1737057899,3.80602244732
–,15.2365527977,24.3125077815
left,2.17984422981,4.96603942782
good,-4.18077457229,-12.7671878547
top,-5.71772245604,10.7914964633
university,16.8210021434,-16.9096738305
going,-3.02905470263,-16.5282362202
number,8.08269629002,-6.66298824711
major,-5.24221518181,9.37187202836
known,9.46862230427,-3.5930609355
points,6.18184955957,17.4003666911
won,-0.240986523336,18.1191502941
six,20.9218515781,16.2570800555
month,5.71894947566,12.0334325382
dollars,16.1640080512,17.6775997494
bank,-13.165837811,2.15140535417
2,13.78434043,25.9025211675
iraq,-15.2337476475,-22.8567828856
use,4.13007699198,-11.9625615811
members,-20.6123509958,-1.88911315017
each,2.00117269555,-2.02216607904
area,15.0077862095,2.64984242962
found,6.94813850048,-3.47701104578
official,-22.1160906915,-12.5185521777
sunday,9.772780136,9.82395252938
place,5.59769591689,3.32035483026
go,-2.1822261443,-16.9302604815
based,-8.27263934955,2.12427478898
among,7.76122690125,-7.18192248059
third,-1.04577034535,13.3300639884
times,5.61207442394,4.60950546077
took,3.82032192375,7.57698097634
right,-1.79326978589,2.66454250065
days,7.60276354209,12.1498252443
local,-10.4425658726,-0.869041921813
economic,-14.7904490102,4.14003762396
countries,-26.6068352454,1.79237783973
see,-3.02055250342,-11.613183423
best,9.03342937652,7.19202215573
report,5.72121310537,-19.8057369485
killed,22.511514722,10.1879385843
held,6.41405860113,3.16971980522
business,-12.0214931204,0.480264550758
west,18.337120696,7.22916341818
does,-2.96300063579,-8.83327640599
own,-6.03750161236,2.30308869455
%,9.29361154066,18.65811157
came,3.77583941307,7.30166147025
law,-16.4120772123,-13.3014300723
months,6.56053781217,13.3384322101
women,13.54715699,-14.8738392856
're,-4.06547133778,-16.1795173098
power,-4.56022732809,0.605643299093
think,-2.632839543,-15.1624046847
service,-15.1172628438,-2.20810419835
children,14.5067344228,-12.603897964
bush,-19.3433556176,-8.94950836573
show,17.8215721692,-10.2795184961
/,17.7530187135,23.3904487969
help,-9.0219950917,-8.28972391897
chief,-21.1050916884,5.79338522379
saturday,10.5706636902,9.8576879875
system,4.34804215537,-13.1475751243
john,19.0676976157,-2.82462852108
support,-10.5672842145,-7.31879207765
series,17.977850349,-9.09862542158
play,-5.52611619052,19.1541723028
office,-17.9381104998,3.26449292533
following,3.73269199533,9.19372807975
me,-4.1153531855,-18.1564445499
meeting,-0.910390236589,-24.5803144316
expected,-1.45905926475,10.122552302
late,5.96365558699,9.8089522682
washington,-14.4012921998,-15.886492339
games,-4.65975928634,19.4065350009
european,-24.5861691889,1.7066779111
league,-3.70234108873,22.06848214
reported,6.24431890304,-20.423504128
final,-1.74976180296,15.2607365881
added,-0.333313296464,0.668423938255
without,-1.6997327795,-3.00825562817
british,-12.5969641577,18.2403847577
white,14.1509896527,-0.622785578246
history,13.9420165883,-4.9386450675
man,13.9577229603,-8.60127900798
men,13.5125012161,-14.851280313
became,9.79658169386,-1.62313436748
want,-1.22037676801,-16.5921444478
march,7.2495818624,24.6060145337
case,-18.7590216647,-17.0964497189
few,5.47616166079,-7.94166244603
run,-1.79851866709,6.92072269275
money,-12.9112974071,-1.60852641728
began,2.59520769327,10.1135127118
open,0.93943408357,11.2151565723
name,9.89204780524,-3.50460064967
trade,-16.2415412998,-8.66300691515
center,-3.06714115772,7.75583974812
3,12.7856371177,25.9042396224
israel,-9.41676980993,-24.0704969427
oil,-25.3370553772,10.0872558592
too,-1.01010605681,-10.1285964272
al,-17.1637746808,-22.878533762
film,19.6821078953,-7.93086596289
win,-1.23971062997,17.1771123432
led,-4.29849735285,9.98700354274
east,18.3038590921,7.20725397456
central,18.4731651481,4.16967989777
20,11.8035866571,21.5392156768
air,6.320904807,-16.925269382
come,-3.941038232,-9.85758722846
chinese,-19.97075625,11.4267712612
town,16.3040588289,3.70847289517
leader,-23.2028061189,-3.09320160722
army,-13.9561935762,-19.6131241509
line,-1.67990148473,5.00447156169
never,0.575539478355,-12.0935572633
little,-0.463453939076,-10.3792000083
played,-6.23738915119,19.4596134817
prime,-5.08211104118,-25.7096571013
death,23.6119395527,9.30830223681
companies,-11.021059103,1.42859069224
least,9.9302218155,15.5762927016
put,-0.124573637784,3.12928264587
forces,-14.0197328001,-20.5223349919
past,4.37619480979,3.95523815434
de,5.40978664694,19.1538376362
half,3.00454862281,12.0503780682
june,7.7486043979,25.477207613
saying,2.48841142938,-19.356691781
know,-2.24954754168,-15.3244872032
federal,-18.1924656226,-12.5563534649
french,-11.1665847049,18.2107630556
peace,-14.2366298981,-10.4290813266
earlier,5.74744029481,11.0224754697
capital,18.9964407602,3.51078942147
force,-12.7623898896,-20.0673281393
great,12.4714216277,-5.00055474607
union,-24.1962571404,1.47100836232
near,15.0049518048,4.53454177345
released,-1.29289241426,26.2062341237
small,10.917809712,0.0874723403918
department,-19.1946767946,-11.5371632076
every,0.63244690149,-2.15898783069
health,-10.1867023344,-16.4948395822
japan,-18.6189027961,12.9203136686
head,-18.4266134743,6.18916388694
ago,5.65325319263,12.8186388909
night,8.61084261315,10.3082796832
big,-6.54220315561,-11.9913947279
cup,-1.44574913525,20.319736035
election,-24.5138514425,-6.54531242743
region,19.3260915543,4.9005201803
director,-22.07520835,6.74443005655
talks,-13.6574864242,-10.3528558553
program,-12.3315279427,-5.0819134274
far,2.33974935854,-6.85175796498
today,2.35762505962,-13.3889824457
statement,3.37315631883,-19.4985898018
july,7.86882298559,23.9505263355
although,1.80230818666,-4.77692893979
district,17.9948911301,1.68684976104
again,2.12680724571,6.82842246443
born,7.94422458065,20.9625810156
development,-15.2994987371,-0.203982087526
leaders,-21.5068851841,-3.99453674273
council,-22.2531006519,0.151189908718
close,6.87062605816,5.06357114532
record,3.98249599236,16.1092878894
along,9.54535472218,2.60359126546
county,18.5394041397,1.49348294387
france,-11.8377319276,14.2056278145
went,3.63571228234,6.81103986399
point,2.62876178695,0.866281509226
must,-5.2664549909,-8.20266406421
spokesman,-24.8719488539,-12.7692956878
your,-5.67378726342,-20.9892885225
member,-20.7780987619,-1.0032254039
plan,-11.577792736,-5.72703821641
financial,-13.6418855368,0.665470882972
april,7.97526863892,24.6997606415
recent,10.7641242304,-9.18846516061
campaign,-14.6663968001,-7.78658653667
become,3.71641025521,-4.45269419918
troops,-14.6404025278,-20.6808200593
whether,-3.39789231613,-7.24841216723
lost,2.17635807864,15.3379552462
music,20.6188120332,-8.33343230323
15,11.8453379344,22.2219352518
got,-6.27677322316,-14.8316081256
israeli,-9.59124847097,-24.9225685153
30,11.542822802,21.3040853058
need,-5.62460983399,-9.35820931035
4,13.5460899899,25.1250708869
lead,-3.02709243393,10.6142986196
already,2.75777000049,-6.36113138746
russia,-11.4347780658,12.6580334745
though,1.61309371606,-5.43647145338
might,-3.93222144976,-7.45829275296
free,-1.91401746831,-2.17323317785
hit,0.279102593928,6.58332343536
rights,-14.7315663675,-13.1275699869
11,12.21687096,23.3824757824
information,9.2427242326,-20.2682082934
away,1.10563474316,4.30822184593
12,12.2074208899,22.8403584046
5,13.550668635,24.2803759822
others,7.22822909269,-9.97124960312
control,-4.57460820114,0.534496321485
within,2.948209687,-2.04484457336
large,10.9339629928,0.0170675222982
economy,-14.6416617346,4.36880531508
press,4.73497798999,-21.7323298908
agency,-21.1725069735,-12.8072356331
water,-5.22709290138,5.24599519467
died,23.5138159018,9.45629100389
career,7.86455701229,7.56104504321
making,-0.86176572052,-2.01913916104
...,-5.64609097968,-18.0563476801
deal,-12.4455856894,-9.99742289725
attack,-17.1847413753,-6.54850672171
side,-2.05862467818,4.18069280807
seven,20.2502139036,16.3779388758
better,-4.45906781775,-12.4530726684
less,3.46936340991,-7.74998267817
september,6.05429284136,24.1467157061
once,5.92078383246,-0.281991046418
clinton,-14.127513532,-14.9722449763
main,-4.88700470466,7.99833001634
due,0.566324404574,-4.14577915459
committee,-22.1578555681,0.225074062491
building,12.1900625956,2.33512812587
conference,-1.02816348207,-24.8503155772
club,-4.47321166068,21.9975687998
january,6.43941873362,25.7416051382
decision,-6.74595068123,-5.02706343434
stock,15.267221638,13.9475538534
america,-13.2615019057,10.6330806553
given,1.4548570655,-3.59317480034
give,-6.59356943116,-7.73546759614
often,5.69545229102,-6.66469414921
announced,-5.87392161333,15.3412036795
television,20.6627675397,-13.3488809969
industry,-11.5314599681,0.861332608714
order,-8.20291847419,-6.28245045699
young,12.8376322105,-11.3048810867
've,-5.27238046188,-15.850061182
palestinian,-9.59549263891,-24.9380180009
age,14.3760623087,-11.4282501142
start,-0.115867006251,8.57423541402
administration,-18.1410233854,-10.4916407734
russian,-10.7381451719,18.0482922413
prices,16.3262442859,11.819341767
round,-1.89259107962,15.512106083
december,6.95282109321,25.2680704232
nations,-26.6197138185,1.74033578838
'm,-4.6469047177,-16.5477147738
human,-13.6860113149,-12.8106558681
india,-15.7634088512,16.5338401967
defense,-19.233338315,-13.9010405726
asked,1.50718092707,-18.5363164211
total,10.6897458487,17.8808301836
october,6.2209999691,24.9039867158
players,-6.09223233174,20.6690324257
bill,-20.1183625203,-7.30182722467
important,4.27183145611,-6.2348573439
southern,18.2253501369,5.60292504301
move,-6.03198987633,-4.446858452
fire,-3.11938451662,5.2130549007
population,16.7808538594,-13.2587278853
rose,13.1175673435,14.4512243821
november,6.4297572016,23.3961647101
include,9.53642784776,-7.22711649573
further,-5.159097605,-2.96449928896
nuclear,-14.0152593718,-24.9139923757
street,10.3539919434,4.57353458713
taken,0.644818326498,1.21700598838
media,5.08159704368,-21.7213645459
different,7.23111712172,-8.77848135652
issue,-11.2508786748,-12.1931323317
received,5.11724116411,-1.18371499917
secretary,-20.7271514937,3.57991915762
return,-7.70424524229,-3.79324111227
college,16.9505991348,-18.0860955917
working,10.1008391626,-12.7045320333
community,14.0376144491,-2.61781212057
eight,20.8856578638,16.3582900442
groups,-19.1050315773,-3.32315505547
despite,-5.20595789961,-1.18982348848
level,13.6609656896,9.64398644402
largest,-8.01474798242,11.2141250402
whose,-6.58352631764,2.87792277871
attacks,-17.1221638042,-6.44514564446
germany,-11.7079804936,13.35752179
august,7.21358519923,23.4861843851
change,-4.45024059139,-4.93238540316
church,16.1402583281,-1.03635027686
nation,-11.7373776556,9.66282443054
german,-11.0561394656,18.2050481905
station,12.3536357847,4.39410348822
london,8.8570634804,4.86270059024
weeks,7.06373325523,12.7810886434
having,6.81921785136,-0.690148739795
18,11.1119494088,22.4540883258
research,11.9932242254,-19.0293385238
black,14.0453112449,-0.659897808533
services,-15.0719116285,-2.15447702133
story,16.5172886642,-7.18712375514
6,12.7711235668,25.0921735237
europe,-13.3387189189,12.5155769685
sales,-10.0440559183,3.89899070443
policy,-17.7241811431,-10.3125314236
visit,0.999537831315,-24.5717384345
northern,19.4849419025,6.2082681327
lot,-4.3637020562,-14.7359441737
across,9.59262861944,1.87266715888
per,11.5617100897,16.9008133029
current,-4.3144419821,-3.8344911883
board,-21.4214337485,0.78113043251
football,-4.74555592903,22.6494921226
ministry,-22.0644791989,-12.4133165438
workers,8.30382539579,-12.1263983999
vote,-25.238168624,-6.31308128886
book,16.9001221063,-6.17355326741
fell,13.1126950033,14.4482484591
seen,1.6362255327,-6.2312071664
role,3.92281398644,-3.10389106281
students,16.6004323577,-19.2628330718
shares,14.8321245871,14.6567072432
iran,-14.6130282322,-24.6524496875
process,-3.28348188013,-4.46614346321
agreement,-12.9458375923,-9.94786737686
quarter,0.60113496194,14.0188789253
full,-1.9724227879,-0.910022226621
match,-3.71153460244,17.8836478165
started,2.16007520754,9.84027560743
growth,-14.3085927293,4.75315029285
yet,-0.011975298186,-6.66162744851
moved,5.85354522973,6.56881128815
possible,-3.33188637663,-5.98837798817
western,18.6962240366,6.15042126764
special,-0.0983727633686,-2.88162819471
100,11.6865858179,18.6115439403
plans,-11.2423770698,-5.18771866582
interest,-7.23069891731,-1.14737600543
behind,-2.83754951902,9.6582795021
strong,-5.92491583547,-0.725909907232
england,-13.6250561597,15.4799941783
named,10.1083206132,-3.14589305445
food,-9.07274446609,-0.134301813669
period,3.89331486525,11.4820923454
real,-7.4137598089,-12.376503651
authorities,-21.6689940747,-15.1807359245
car,-0.894851985657,5.72840546564
term,-2.93743597554,-3.64070437298
rate,-12.7922964938,6.83840660412
race,1.11820647389,17.4128430987
nearly,8.7998887503,14.9760478208
korea,-18.4210775657,12.9725851599
enough,-5.46863203193,-10.0344847939
site,12.4657346205,3.21001058208
opposition,-23.0766001117,-4.38903142257
keep,-3.4515790778,-10.1701163485
25,11.3220662647,21.9073366274
call,-13.0302627194,-7.22110791051
future,-4.61915879681,-4.58548935539
taking,0.483548318185,1.5018899143
island,16.2685103338,6.08382665327
2008,2.62893055617,25.6922937626
2006,3.99083506842,25.0731300851
road,14.0461607746,4.2317826108
outside,8.24479539363,3.10190988957
really,-3.55067469871,-15.1903098131
century,13.5586345724,-4.46404197183
democratic,-23.1594557653,-6.9976166474
almost,8.54588996014,14.482929589
single,1.7300294347,-1.16302354544
share,14.4904266218,15.1788220092
leading,-4.66641278051,9.66252770099
trying,-8.57882499908,-10.0906749412
find,-4.7294373072,-10.6731866926
album,22.42190175,-8.06447711278
senior,-19.6521116525,5.69883367857
minutes,7.83108145111,16.6154697998
together,9.19442368248,-10.4377243354
congress,-21.1443802341,-7.28881372338
index,14.2908315953,13.4259146313
australia,-13.7245160501,15.0379748745
results,-6.31596450115,13.1344673313
hard,-2.9987288093,-10.2574589753
hours,8.46575141324,12.9141444594
land,10.8289761547,2.97439794951
action,-14.1399369314,-6.31354327964
higher,14.9132429808,11.1217733078
field,-3.17704401325,8.70797740218
cut,-9.55901051842,-2.60127391299
coach,-5.85042636989,22.2296565905
elections,-24.6266635921,-5.99261946552
san,22.6271096305,1.388165554
issues,-11.3147473056,-12.4580261181
executive,-21.7644605405,6.19513596629
february,6.77646457638,24.3242128195
production,-4.54483766029,3.89815243322
areas,15.1158720996,1.66857713994
river,15.8362176307,5.23594392763
face,-3.35002902528,-0.231731129596
using,4.54292406567,-12.290540351
japanese,-18.530094031,10.7526469572
province,20.9847879785,4.60361345484
park,13.9027726036,3.76232775249
price,15.7129458189,11.9620480119
commission,-22.1853889711,0.227850701658
california,24.3558743848,1.48528645027
father,-8.50131071197,8.27686202643
son,-8.47034069183,8.65389804515
education,15.3375749757,-19.6144763256
7,12.0810730963,24.8916212054
village,16.62798492,3.45820981793
energy,-25.3962592243,10.0842565029
shot,0.325296784047,6.53367255998
short,-0.630100463189,-0.608539874783
africa,-15.2574425866,14.2073637415
key,-5.1719152867,8.40467040727
red,12.799631697,-0.175821505943
association,-19.3513135325,0.389186013114
average,12.1734343712,16.7525193856
pay,-11.0130221126,-3.38098663376
exchange,16.1757418449,13.6970388423
eu,-24.8568846181,1.73087066836
something,-2.55609088092,-14.080002376
gave,4.59366678637,6.16912098439
likely,-3.52827100693,-6.27303243089
player,-6.26715097353,20.4450441402
george,19.2651283251,-2.92563265077
2007,3.35459987185,25.3739951659
victory,-0.423747162065,16.2985213929
8,12.7942066371,24.4140559801
low,14.6529153838,10.2685761431
things,-3.390543627,-14.4294065415
2010,2.95870160556,26.5115938267
pakistan,-15.9257052915,16.5660805207
14,11.6467089996,23.0336310549
post,-17.8447467729,3.37692910937
social,-12.1014072145,-14.3781335886
continue,-6.15150267006,-3.46697489162
ever,0.301798702509,-5.70806485635
look,-3.64563958207,-11.6349680608
chairman,-22.4099958816,5.32438609583
job,-5.27238262701,-12.1474292924
2000,2.68986994191,23.6223890105
soldiers,-15.4899711998,-20.3753978746
able,-6.69863863917,-8.73933047013
parliament,-24.572249196,-4.79428972714
front,-1.33601081992,4.05621805036
himself,7.26044495204,0.754940976695
problems,-9.12533194514,-13.9668779403
private,-11.7587896895,-0.449308190066
lower,14.889929301,11.096322854
list,8.99418493263,-6.07789750958
built,12.7533396136,2.1753386685
13,11.7337944002,23.1827312162
efforts,-11.4045711513,-7.9581222927
dollar,16.7993924387,16.6094232484
miles,14.7409478389,6.03795894685
included,9.60036115536,-6.53232022665
radio,20.6280667329,-13.5060246477
live,17.2007207553,-11.2437034566
form,6.31677357832,-4.36593127027
david,19.3244641893,-1.72198516308
african,-15.5901623629,14.2292836156
increase,-13.3507080357,5.40561545379
reports,5.93087341442,-20.1622011972
sent,4.20871612779,5.53107837406
fourth,-1.02934779135,13.4259562072
always,-3.00468418643,-13.2905532391
king,21.303152151,-3.47222043282
50,11.6948016897,18.6344828056
tax,-12.5659566733,-3.18999923445
taiwan,-20.0767419634,13.5112659328
britain,-12.749128892,14.537827271
16,11.686729136,22.9741838278
playing,-6.19845187014,19.4886348298
title,-1.7707956662,18.4931964183
middle,-3.74218908468,2.2948106027
meet,-0.677029270056,-23.6676011932
global,-15.2879036849,1.82748108783
wife,-8.50307727915,8.18298364368
2009,3.79639435588,26.0410449548
position,1.8329713982,0.808223732056
located,15.1701678322,3.60873947173
clear,-1.30018037389,-5.75399363704
ahead,-1.08283087735,8.85164310222
2004,3.11601042514,24.6052403244
2005,3.35790901423,24.839828232
iraqi,-15.498495534,-22.6990743601
english,15.3427825413,-5.47440804964
result,0.30964401993,-4.253406064
release,-1.34850627636,26.220196195
violence,-16.1779132867,-5.7666040421
goal,-3.59361341571,13.7605408463
project,9.04578518692,-14.6650128314
closed,10.2087463399,6.01068518884
border,20.3740867223,6.23602052551
body,-2.24692957658,1.62002512417
soon,1.67548157545,6.54013471827
crisis,-15.2274233744,3.16291969686
division,-4.71373162932,12.0511179501
&amp;,25.9197659959,-3.41171813109
served,10.0221209518,-1.47118075928
tour,1.2886347768,12.6995343768
hospital,-10.3576012301,6.28165137119
kong,-21.1087893633,14.9611632512
test,-2.76267356573,12.1046361103
hong,-21.101326128,14.9517677385
u.n.,-28.4413080724,-0.302389080779
inc.,25.9085735635,-3.41461543257
technology,11.3933430307,-20.7349561419
believe,-0.393172953514,-13.9107717668
organization,-18.3802786661,-0.680290012363
published,17.791221804,-5.93391996193
weapons,-14.2244097653,-24.2397239769
agreed,-12.7827703969,-9.5777353784
why,-1.28448829465,-14.2001604854
nine,20.8182578028,16.5073814472
summer,2.56028430988,13.1851692119
wanted,0.552719723893,-14.7968461711
republican,-22.7902113493,-7.88844858038
act,-16.4321815343,-12.6934569269
recently,5.93777283876,-1.53921883283
texas,24.5635837456,1.29623524916
course,1.31676156005,1.78301152079
problem,-9.10475492725,-13.7551893544
senate,-21.2000039664,-7.47871802005
medical,-10.0694028658,-16.9284306595
un,-28.4491479204,-0.303208737788
done,-3.63441612305,-13.6021820411
reached,6.54651731786,8.28236833236
star,11.967079138,6.91990682105
continued,-5.8193334939,-2.46382500235
investors,-12.1806739301,3.1340828668
living,16.3712336702,-11.8676654911
care,-10.1598919189,-16.3734724712
signed,-7.64539422716,15.4863897883
17,11.3361571296,23.3414924944
art,15.4571302862,-3.88868911578
provide,-8.92733159838,-7.08512469452
worked,10.5281046678,-12.9463582182
presidential,-24.0398389359,-6.97267300295
gold,3.17765169123,16.7711795856
obama,-18.7142772789,-8.48400044086
morning,9.1121726318,10.9640449725
dead,22.6709842745,9.78423530471
opened,10.1068667618,5.17278043243
'll,-2.44526818703,-17.5468208765
event,2.10994759672,18.7976678347
previous,4.3030927668,15.7256333377
cost,-11.1511984476,-3.10929229674
instead,-1.67648286858,-2.72227858306
canada,-13.3696157114,14.2170292756
band,22.3261596704,-8.09198929161
teams,-5.4600729336,21.5249377234
daily,6.01170227304,-23.0825750926
2001,3.41259649469,23.8883187658
available,5.78714978189,-12.5801364257
drug,6.57056660119,-14.6530380357
coming,-0.177332913506,8.09455194301
2003,3.47818377791,24.2200349545
investment,-13.4492118263,0.544121334095
’s,-6.70105449108,4.10261000649
michael,19.3262551967,-1.69332566024
civil,-15.7867009654,-14.2152740383
woman,14.039752226,-8.70844120546
training,8.99465101589,-16.9562158584
appeared,8.87091496346,-0.3784181309
9,11.5046489224,25.0699530116
involved,7.04148437978,-13.6019904872
indian,-14.8265683772,18.0874946356
similar,6.68796900147,-5.47202612679
situation,-9.30196798324,-13.31683774
24,10.9578393163,22.6573060668
los,22.3308175891,1.19442601989
running,-1.80452553954,6.52831994435
fighting,-15.2926073548,-5.71157578758
mark,11.1534274113,7.75962998201
40,11.7106694615,18.8881380072
trial,-19.3058455419,-17.6091351363
hold,-6.35173850175,-6.06442706448
australian,-12.8241097106,18.2725555092
thought,-0.731248489636,-12.6028065752
!,-2.968419372,-19.9048323833
study,12.0499440949,-18.8021064822
fall,1.02639608801,9.19076019664
